id,prompt
9053,"Meet Jennifer and escort her"
9054,"Meet Alex at the desk, follow him, and guide him back"
9055,"Dump the junk"
9056,"Could you deliver drinks to me"
9057,"Please Tell me the name of the person in the corridor"
9058,"Contact Robin at the rear door and introduce him to everyone in the kitchen."
9059,"Bring me the heaviest object from the side table"
9060,"Meet Robin at the sink, follow her, and lead her back"
9061,"Could you meet Elizabeth at the entrance and follow her to the corridor"
9062,"Meet Robin at the couch and follow him to the dining room"
9063,"Robot please tell what day is today to the person raising their right arm in the bedroom"
9064,"Could you please tell me how many people in the corridor are standing"
9065,"Take the tray and put it on the bookcase"
9066,"Greet Robin at the entrance and introduce it to Patricia at the sink"
9067,"Tell me the name of the person in the kitchen"
9068,"Could you greet Skyler at the bed and escort her to her uber"
9069,"Locate the cloth in the bedroom"
9070,"Give me the paprika from the bookcase"
9071,"Meet James at the bookcase, follow him, and navigate to the bedroom"
9072,"Navigate to the kitchen, find a boy, and answer a question"
9073,"Please meet Alex at the sink, follow him, and accompany him back"
9074,"Robot please give me the fruits"
9075,"Could you please bring me the thinnest cleaning stuff from the bookcase"
9076,"Could you meet Patricia and guide her"
9077,"Could you please follow Robin from the end table to the corridor"
9078,"Robot please meet John at the entrance, follow him, and accompany him back"
9079,"Robot please give me the thinnest object from the sink"
9080,"The corridor"
9081,"Could you please guide Linda to the couch, you will find her at the exit"
9082,"Lead Robin to the entrance"
9083,"Accompany Jennifer to the dishwasher, you will find her at the couch"
9084,"Could you please meet Michael at the couch, follow him, and navigate to the kitchen"
9085,"Could you tell me how many people in the dining room are lying down"
9086,"Meet Michael at the couch, follow him, and lead him back"
9087,"Take the cloth and place it on the side table"
9088,"Bring me the object behind the orange from the sink"
9089,"The kitchen"
9090,"Could you provide drinks to all the men in the dining room."
9091,"Escort Francis to the dining table, you will find her at the dishwasher"
9092,"Guide Jennifer to the dishwasher"
9093,"Robot please meet Michael at the dishwasher, follow him, and lead him back"
9094,"Meet Robin at the desk and escort him to the sink"
9095,"Meet Michael at the desk, follow him, and go to the dining room"
9096,"Robot please look for the cleaning stuff in the kitchen"
9097,"Navigate to the bedroom, look for a person sitting, and answer a question"
9098,"Robot please Tell me the gender of the person in the bedroom"
9099,"Could you please Tell me what's the largest object on the desk"
9100,"Tell me the name of the person in the bedroom"
9101,"Bring the orange juice to the bookcase"
9102,"Guide Skyler to the bookcase, you may find her at the dining table"
9103,"Find Mary at the back entrance and introduce her to everyone in the corridor."
9104,"Could you please take Alex to the bed"
9105,"Bring me the object above the paprika from the cupboard"
9106,"Give me the apple from the cupboard"
9107,"Bring me the fruits"
9108,"Meet Robert at the sink, follow him, and take him back"
9109,"Robot please deliver drinks to everyone in the dining room."
9110,"Navigate to the dishwasher, meet Skyler, and follow her"
9111,"Please take the tray from the storage table and put it on the dining table"
9112,"Greet Patricia at the end table and introduce it to Skyler at the bed"
9113,"Give me the smallest tableware from the dining table"
9114,"Please bring me the object above the orange juice from the counter"
9115,"Navigate to the bookcase, meet James, and take him to the end table"
9116,"Please meet Alex at the end table, follow him, and go to the bedroom"
9117,"Accompany Jennifer from the bookcase to the exit"
9118,"Meet William at the bookcase, follow him, and take him back"
9119,"Could you please follow Michael from the bookcase to the living room"
9120,"Go to the living room, locate a boy, and answer a question"
9121,"Could you please put the cloth on the desk"
9122,"Meet Linda at the desk, follow her, and navigate to the bedroom"
9123,"Follow Alex from the bed to the kitchen"
9124,"Take the fork to the side table"
9125,"Meet Skyler at the end table and follow him"
9126,"Could you take the cloth to the counter"
9127,"Greet Francis at the bookcase and introduce it to Alex at the entrance"
9128,"Could you please Tell me the pose of the person in the kitchen"
9129,"Navigate to the bookcase, find the orange, and put it on the sink"
9130,"Could you please give me the object under the sprite from the dining table"
9131,"Bring the potato chips to the desk"
9132,"Look for a person standing in the living room and say a joke"
9133,"Navigate to the sink, meet Jennifer, and lead her to the bookcase"
9134,"Could you please go to the desk, look for the paprika, and bring it to William at the couch"
9135,"Meet Francis at the couch, follow him, and navigate to the dining room"
9136,"Tell me how many drinks there are on the cupboard"
9137,"Could you meet Patricia at the couch and follow her to the dining room"
9138,"Robot please navigate to the bed, meet Francis, and lead her to the sink"
9139,"Robot please the kitchen"
9140,"Escort Jennifer to the sink, you will find her at the entrance"
9141,"Robot please bring me the apple from the side table"
9142,"Navigate to the counter, look for the cloth, and put it on the side table"
9143,"Find John at the exit and ask him to leave"
9144,"Tell me how many people in the bedroom are sitting"
9145,"Robot please navigate to the sink, meet Mary, and follow her"
9146,"Go to the sink, meet Skyler, and lead her to the bookcase"
9147,"Take Skyler to the desk"
9148,"Tell me how many fruits there are on the desk"
9149,"Could you please greet Skyler at the desk and escort him to his cab"
9150,"Navigate to the dishwasher, meet Francis, and follow him"
9151,"Please navigate to the living room, find a person raising their right arm, and answer a question"
9152,"Could you please take out the litter"
9153,"Navigate to the end table, meet James, and follow him"
9154,"Get the cloth from the end table and bring it to Linda at the entrance"
9155,"Follow Alex from the entrance to the living room"
9156,"Arrange drinks to all the children in the kitchen."
9157,"Tell me how many containers there are on the dining table"
9158,"Locate three cutlery in the dining room"
9159,"Please Tell me the name of the person in the dining room"
9160,"Please locate the tableware in the bedroom"
9161,"Grasp the tray from the bookcase and bring it to me"
9162,"Robot please navigate to the bedroom, look for a person lying down, and answer a question"
9163,"Robot please look for the pringles in the kitchen"
9164,"Follow Robin"
9165,"Meet Robin at the desk, follow him, and navigate to the living room"
9166,"Meet Skyler at the end table, follow her, and guide her back"
9167,"Go to the bookcase, meet William, and follow him"
9168,"Go to the couch, meet Jennifer, and follow her"
9169,"Could you please guide Francis to the sink, you will find him at the couch"
9170,"Face James at the bookcase and introduce it to Robert at the entrance"
9171,"Give snacks to all the children in the dining room."
9172,"Could you follow Alex from the entrance to the living room"
9173,"Contact Robin at the exit and introduce it to Skyler at the desk"
9174,"Could you bring the coke to the storage table"
9175,"Could you pick up the bowl from the counter and deliver it to me"
9176,"Locate the fruits in the living room"
9177,"Robot please take the cereal to the side table"
9178,"Please bring me the object on top of the cloth from the counter"
9179,"Navigate to the bookcase, meet Francis, and escort her to the sink"
9180,"Tell me what's the thinnest object on the desk"
9181,"Navigate to the entrance, meet James, and follow him"
9182,"Could you meet Francis at the entrance, follow him, and go to the corridor"
9183,"Could you please contact Francis at the entrance and ask her to leave"
